tic,name,ra,dec,tmag,ctl,sector 
35664203,2480756793589426944,23.455273000000002,-4.4782459999999995,12.291,0,-1 
28092085,2355466790769878400,13.839376000000001,-21.401019,11.43,0,-1 
152590946,4839559120386107008,64.976816,-43.102641,12.133,0,-1 
262845086,2561673084092908160,24.529802,4.884863,12.235,0,-1 
257394355,2552511506533749504,12.143633,4.291055,12.156,0,-1 
279403260,5114516020369038848,57.816188000000004,-12.396229,12.254,0,-1 
293306792,2741273390752119680,4.6791177,5.1098872,12.399,0,-1 
139526229,5068272932125221504,36.519076,-29.396921000000003,11.877,0,-1 
401369627,2757493837257149056,353.51128,6.9037811,12.264,0,-1 
178286446,5094664333632217088,60.574906000000006,-18.712606,11.669,0,-1 
33625968,5121805541941481472,29.321732,-25.230452,11.801,0,-1 
270415740,2515008917256894976,33.077428000000005,3.4391480000000003,12.395,0,-1 
212949811,2543590790741654656,8.0600136,-0.10367187,12.413,0,-1 
66471572,2390415420693321088,355.6414,-19.746822,12.21,0,-1 
404467056,2454062437973428096,25.77819,-13.554988,12.025,0,-1 
423750380,5141461678818746880,29.821708,-17.777209,11.788,0,-1 
4579839,2413060305048533248,348.20957999999996,-11.775778,12.244,0,-1 
262531383,4984094970441940864,20.456986999999998,-42.022866,11.725,0,-1 
238280633,2772105281639290880,359.9515,15.613663,12.524,0,-1 
29848163,2478036258224982656,23.578641,-6.799031200000001,12.424,0,-1 
439405550,2358736291674305408,18.568692000000002,-16.062572,11.949,0,-1 
41858251,4985062854207022464,20.372999,-40.973032,11.331,0,-1 
423750384,5141461683110761728,29.822689,-17.779124,12.312,0,-1 
152375107,2986248601510045184,75.00511800000001,-15.798666,8.364,0,-1 
348773364,2986287943411085824,75.262401,-15.423934,16.68,0,-1 
169382947,2986758362588389504,76.690226,-14.688948000000002,18.196,0,-1 
316916350,2987150961256022656,74.442537,-14.564820999999998,14.228,0,-1 
152414733,2987289534080751360,75.139208,-14.081513000000001,12.487,0,-1 
316970022,2987437929493721984,74.663098,-14.288603,12.59,0,-1 
246900917,3179558585512306176,73.31538499999999,-14.059148,16.754,0,-1 
316875740,3179752344372191104,74.18399699999999,-12.964078,14.989,0,-1 
316916655,2987545475475708416,74.472782,-13.703709,9.196,1,-1 
316916657,2987545548491503360,74.47129100000001,-13.699612,14.177,0,-1 
152374284,2987931477072914944,74.950785,-13.351049,10.791,1,-1 
117978082,3180674284874185728,71.729129,-13.029375,12.803,0,-1 
114922840,3180835359030652800,72.479089,-12.238414,17.116,0,-1 
167454785,3192976583038067840,65.072496,-7.6237026,16.061,0,-1 
37860209,3198972868484358144,65.612189,-7.5487760999999995,17.466,0,-1 
167454289,3202176849662998400,64.99146400000001,-6.2677391,16.352,0,-1 
9857420,5167544607181511168,48.328709,-8.333695,13.827,0,-1 
398552913,2708316663580868864,332.96725,5.643053500000001,14.404,0,-1 
468320831,2708735749309608960,333.55431,6.1227352,16.439,0,-1 
468253103,2722188720752847616,331.72075,8.2743394,16.085,0,-1 
169419607,2982841146255971712,77.184728,-16.908794,16.674,0,-1 
160186856,2985078794154556160,79.739406,-14.698360000000001,16.676,0,-1 
169383472,2986027977629786112,76.700249,-16.264255,18.153,0,-1 
169449768,2986453630365840256,77.40395500000001,-15.52883,15.69,0,-1 
415709856,2682919078850649472,333.60669,2.8365565,16.519,0,-1 
265787873,2707509793844862208,335.35705,4.2906846,16.149,0,-1 
398556435,2707921148632568448,333.09828,4.6093394,15.71,0,-1 
317879124,2708654458464097280,333.93699,5.6837176,15.366,0,-1 
93055011,2965499962399198080,84.33080799999999,-20.456927,16.122,0,-1 
93125452,2970169760079697280,84.93467199999999,-18.884495,16.989,0,-1 
93055872,2970256037382618496,84.401931,-18.489692,10.291,0,-1 
93027697,2970454086914387200,84.094204,-18.259299,15.869,0,-1 
46431288,2970522355419108864,83.91457199999999,-17.923298000000003,17.25,0,-1 
46436893,2971453886581625600,84.020786,-16.862519,8.514,1,-1 
169420094,2982615716310705280,77.303208,-17.504074,13.978,0,-1 
169451163,2983047549501339264,77.517028,-16.041631,12.923,0,-1 
169451190,2983049366271445376,77.60918000000001,-15.991728,17.162,0,-1 
169550818,2983393002311306496,78.325264,-15.916495999999999,16.678,0,-1 
188987149,2983501819602401920,78.70987099999999,-15.497442999999999,15.811,0,-1 
169379268,2985938470511380480,76.44251700000001,-16.250474,17.209,0,-1 
169320513,2985943899350802176,76.065878,-16.371714,18.043,0,-1 
326242263,5127759431765387392,41.326607,-20.401635,7.097,1,-1 
34105692,3193270771117833728,59.426786,-10.871942,15.438,0,-1 
55441488,3193559839597327360,58.78368100000001,-10.170739,15.231,0,-1 
55441512,3193573239895287424,58.710058,-10.067972,13.09,0,-1 
55443330,3193605881646724736,58.905086,-9.788146000000001,14.884,0,-1 
189015047,2988622795009311616,79.150775,-12.564857,15.901,0,-1 
442959419,2988881004146807680,81.245448,-12.153925,16.808,0,-1 
24402901,2989986842262581248,79.247034,-11.188412,15.647,0,-1 
24459851,2990015292125963776,80.012825,-10.822953,14.926,0,-1 
24454917,3014118889109344384,79.889083,-10.202233,13.522,0,-1 
231306114,3182546714520680960,78.446988,-9.5817825,13.671,0,-1 
213007706,2542990457391828224,10.441398,-0.47581837,13.525,0,-1 
318715709,2543214208009038336,8.948708900000002,0.12536262,15.015,0,-1 
328068541,2543313645090984704,10.447182000000002,0.55720389,15.275,0,-1 
257330136,2544416523973216640,8.101594500000001,1.5043527,14.979,0,-1 
388776955,2550427760200606720,10.428541000000001,2.596367,15.639,0,-1 
272147227,2550458065489822848,9.2362683,2.0402972,11.706,0,-1 
272157348,2550498296448028160,9.3788675,2.3106471,15.093,0,-1 
250193129,3203009042526725760,65.016518,-4.5349276,13.849,0,-1 
250133009,3203714928991668096,63.251961,-4.0804961,15.259,0,-1 
46314221,2984737636312744448,83.18647800000001,-13.574132,13.726,0,-1 
442958486,2985396793533494912,81.338347,-14.031533,13.588,0,-1 
442928068,2985717747849126784,80.858034,-13.031524000000001,12.463,0,-1 
442965841,2985803200518917376,81.654356,-12.673741999999999,15.089,0,-1 
442928674,2988901005810763008,80.969713,-11.992063,13.755,0,-1 
143378685,3009615697501881216,82.716943,-12.621295,16.22,0,-1 
46273559,3009637176635031680,82.913925,-12.581375999999999,16.968,0,-1 
46274097,3009650405134237568,83.01094,-12.341609,13.685,0,-1 
427463359,3009794643019129216,83.48470999999999,-11.83522,17.208,0,-1 
143354106,3009824231050850176,82.50157,-12.326448,16.021,1,-1 
24725840,3012941724472867456,81.609564,-11.509568,14.445,0,-1 
139398099,2969550009182016000,79.980746,-18.514028,16.0,0,-1 
189017304,2981648214794489344,79.218491,-17.984128,16.121,0,-1 
442898286,2982377843840830976,80.354043,-16.707306,16.279,0,-1 
160187484,2982456836879251712,79.682218,-16.412395,15.615,0,-1 
169534999,2982666534363276416,78.185345,-17.175151,12.342,1,-1 
189016519,2983283703983592448,79.170676,-15.936144,16.475,0,-1 
34107927,3196798485456020608,59.529318,-7.1025347000000005,14.493,0,-1 
382306186,2528796277673941376,11.083544999999999,-4.4005748,13.805,0,-1 
269393015,2674910270516042112,325.79433,-1.2595061,15.324,0,-1 
269350850,2674995830557717888,325.60386,-0.69022435,15.009,0,-1 
269397379,2675068634547658240,325.91892,-0.82948561,16.331,0,-1 
241011295,2680940576395962240,328.20277999999996,-0.15304248,15.374,0,-1 
269314075,2687179926926703104,325.20912999999996,-0.012232653000000001,16.78,0,-1 
388877213,2693314858212719232,326.87284,0.92184771,17.088,0,-1 
24519685,2989262435898438912,80.13584399999999,-10.904878,15.734,0,-1 
24726022,3013027280221335808,81.621245,-11.137775999999999,14.451,0,-1 
199754647,3013146920830232320,81.90655699999999,-10.727997,14.912,0,-1 
34394814,3013156713355788544,82.34195,-10.705181,15.615,0,-1 
24454975,3014133693860032896,79.957288,-10.053362,16.626,0,-1 
56129649,3184975711800122880,70.89105,-9.5414821,14.94,0,-1 
146806334,3185064218189961984,71.68629200000001,-9.0817219,15.78,0,-1 
55978638,3185711491238648064,69.187675,-8.641293800000001,15.521,0,-1 
55996955,3186039867257616896,69.438843,-8.6427231,15.531,0,-1 
56098635,3186161260213016832,70.263991,-8.231751299999999,12.944,0,-1 
146820812,3187433463885369984,71.867756,-8.114332899999999,13.932,0,-1 
56185379,3187715797855786624,71.34673599999999,-7.4910826,14.523,0,-1 
55978261,3198236474866054144,69.14416899999999,-7.4861323,14.182,0,-1 
97189891,2811955740556800896,348.68448,12.342041,17.96,0,-1 
43530211,3180378791123983488,75.27458399999999,-11.607368,17.341,0,-1 
318703662,2706649876968152064,340.25585,6.9282960000000005,15.427,0,-1 
137862502,5104482392649058048,48.254213,-18.327371,13.289,0,-1 
169551272,2986603335745868416,78.32394000000001,-14.732443,15.613,0,-1 
169318743,2987579633352053120,75.99968299999999,-14.269332,16.158,0,-1 
169551936,2988537647281524352,78.307734,-12.940717,4.406,1,-1 
332713918,2488051915800756224,32.534375,-5.962675099999999,13.891,0,-1 
332827394,2488135371309829888,34.083455,-5.5490300999999995,16.696,0,-1 
257329446,2714943802414269440,344.04569,9.868749099999999,12.051,0,-1 
257314213,2718088573173123840,343.63408,10.582115,15.467,0,-1 
346832359,2572981282011319040,23.058734,9.2251956,11.484,0,-1 
422831227,2738527704059405568,359.37441,1.1760653,16.286,0,-1 
422790355,2738597007651387392,359.16129,1.5180207000000001,17.308,0,-1 
422788501,2739480847497523456,359.04373,2.1698015,14.767,0,-1 
422787384,2739806474737177856,358.89526,3.2364769,17.666,0,-1 
422740297,2739839631885865856,358.17432,3.1683369,15.932,0,-1 
422740296,2739839631885865984,358.17559,3.1684265,15.692,0,-1 
422835257,2740370352404690944,359.61978,3.9154435,17.086,0,-1 
408503509,2745466932397600640,359.75264,6.7594462,16.147,0,-1 
169398846,2982584307212221952,76.971882,-17.75677,16.972,0,-1 
169480777,2986692357535476096,77.648847,-14.307023999999998,16.458,0,-1 
332889941,2489462898456866176,34.719436,-5.3027165,15.299,0,-1 
332954109,2489596248601460864,35.454890999999996,-4.78899,10.863,0,-1 
332913158,2493320977384037888,35.358824,-3.2330023999999997,15.019,0,-1 
332913216,2493364721626626944,35.330411,-2.9695976,15.169,0,-1 
58733648,2546473882026708608,3.4679071000000006,1.3163771,9.414,1,-1 
408234163,2969731535976271232,82.309952,-18.381573,11.812,0,-1 
139447795,2969953946562282880,80.727624,-18.040917999999998,9.796,1,-1 
143351749,2971653928977794688,82.440638,-16.560871,16.758,0,-1 
398905343,2981608284484272000,79.221886,-18.184831,16.027,0,-1 
442926107,2982108287397220992,80.782732,-17.223919,8.257,1,-1 
442872551,2982293250165224320,79.905282,-16.73537,13.631,0,-1 
422620527,2647577068577709824,354.03202999999996,2.6845591,14.925,0,-1 
422620098,2660115448208760832,354.07497,4.5737076,15.959,0,-1 
