   TIC_ID ,                 RA ,                 Dec ,    Tmag ,                  Other-Name
93443364,87.128624,-22.926358,13.78,                J0548-2255
32068898,57.681705,-69.824626,13.794,                J0350-6949
7652962,65.15588,-40.033225,13.8,                J0420-4001
7150628,5.296253,-42.761212,13.814,             Konigstuhl 1A
234338669,37.453967,-69.10121,13.827,                J0229-6906
176379866,72.202519,-4.3705857,13.836,                J0448-0422
77022104,353.95956,-34.030155,13.836,                J2335-3401
178241984,58.96645,-20.686328,13.846,                J0355-2041
307783859,128.00723,-71.782977,13.848,                J0832-7146
173056702,257.05027,-54.253201,13.85,                J1708-5415
241376080,204.68838,-50.886643,13.851,                J1338-5053
360086065,186.49206,-75.853286,13.852,                J1225-7551
455032060,76.577276,0.56917547,13.852,                J0506+0034
270992140,186.26978,-59.742702,13.858,                J1225-5944
316895281,203.69323,-59.994719,13.866,                J1334-5959
1223040,71.620228,-34.867858,13.87,                J0446-3452
350712873,88.204184,-59.485424,13.876,                J0552-5929
375565862,178.57231,-54.061351,13.876,                J1154-5403
186755237,133.45532,-33.850605,13.878,                J0853-3351
30760081,75.460022,-70.979603,13.882,                J0501-7058
303595145,75.31324,17.693859,13.883,                J0501+1741
322448211,206.2001,-61.57336,13.884,                J1344-6134
188573364,343.12315,-14.112334,13.896,                J2252-1406
231907750,6.2749874,-62.618556,13.896,                J0025-6237
68565222,243.75854,-28.900754,13.9,                J1615-2854
308085979,129.94677,-69.906394,13.905,                J0839-6954
220596971,58.616083,-45.678036,13.908,                J0354-4540
166968742,60.411859,-31.463152,13.914,                J0401-3127
413693728,232.1296,-56.408459,13.917,                J1528-5624
17410552,66.454066,18.879642,13.917,                J0425+1852
413693728,232.13708,-56.410106,13.917,                J1528-5624
307255082,179.87296,-60.685172,13.918,                J1159-6041
309252516,123.92015,-63.994274,13.923,                J0815-6359
349195685,108.82104,-65.930038,13.925,                J0715-6555
436573134,71.035424,14.714795,13.93,                J0444+1442
438605218,201.60421,-46.459625,13.931,                J1326-4627
273227122,319.94241,-82.624036,13.957,                J2119-8237
368723998,220.30775,-33.499142,13.966,                J1441-3329
245860602,68.554378,15.181909,13.972,                J0434+1510
28317917,247.05701,-38.416447,13.973,                J1628-3824
95856072,263.5802,-48.041195,13.975,                J1734-4802
142274336,40.325004,-42.894937,13.979,                J0241-4253
220425740,72.436248,-57.688613,13.983,                J0449-5741
279617110,48.403892,-61.502512,13.984,                J0313-6130
166497228,304.95758,-50.458103,14,                J2019-5027
454715223,175.32112,-73.26025,14.002,                J1141-7315
73308877,190.38021,-46.684597,14.006,                J1241-4641
73308877,190.37292,-46.687379,14.006,                J1241-4641
420980626,82.284695,-19.956,14.009,                J0529-1957
231286568,43.517355,-51.714372,14.009,                J0254-5142
463278438,153.49175,-55.951693,14.013,                J1013-5557
306337790,18.463636,-6.4921517,14.017,                J0113-0629
13071003,75.95785,-24.385536,14.018,                J0503-2423
278899969,101.31672,-56.551912,14.019,                J0645-5633
179829512,214.3859,-40.315639,14.026,                J1417-4018
355794672,132.20386,-63.126279,14.031,                J0848-6307
100105078,25.084612,-43.353672,14.043,                J0140-4321
100105078,25.085694,-43.353859,14.043,                J0140-4321
100105078,25.085694,-43.353859,14.043,                J0140-4321
100105078,25.084612,-43.353672,14.043,                J0140-4321
185366471,129.71141,-30.994573,14.052,                J0838-3059
201789285,33.889403,-56.454927,14.057,                J0215-5627
237883499,20.153856,-62.694124,14.057,                J0120-6241
310888517,185.42541,-61.797329,14.06,                J1221-6147
155430355,233.17016,-44.753289,14.064,                J1532-4445
155263404,123.22173,-29.634965,14.073,                J0812-2938
60876156,66.431688,16.272391,14.077,                J0425+1616
327039106,188.81352,-70.71889,14.084,                J1235-7043
5534247,49.15275,18.099776,14.092,                J0316+1805
264416231,109.02631,8.2900521,14.099,           LSPM J0716+0817
249037711,79.121076,-4.9676093,14.105,                J0516-0458
370324024,341.28693,-58.470131,14.109,                J2245-5828
234334620,36.548099,-67.015155,14.112,                J0226-6700
52208477,41.54983,15.33128,14.118,                J0246+1519
98664371,185.96598,-8.9799379,14.118,                  LP 675-7
359158317,140.05605,-62.27164,14.12,   2MASS J09201373-6216199
39039921,226.91971,-54.104159,14.135,                J1507-5406
44207349,257.41349,-33.487858,14.149,                J1709-3329
295317497,271.34364,-69.863929,14.157,                J1805-6951
408824988,38.970227,15.245819,14.16,                J0235+1514
334217994,183.00479,-52.241724,14.17,                J1212-5214
302959739,136.0957,-71.620814,14.175,                J0904-7137
326538701,188.35306,-68.815445,14.177,                J1233-6848
45460157,130.56662,-57.717866,14.18,                J0842-5743
37385802,92.158523,-26.319731,14.189,                J0608-2619
160504689,223.54719,-38.553992,14.192,                J1454-3833
436665192,73.091668,17.17406,14.192,                J0452+1710
17070908,63.925721,20.784173,14.196,                J0415+2047
231020924,27.690083,-57.280341,14.197,                J0150-5716
175493040,45.48678,-36.123913,14.22,                J0301-3607
238714485,122.95181,-50.055067,14.228,                J0811-5003
370438932,143.12857,-69.739457,14.235,                J0932-6944
273279356,188.49766,-56.58006,14.237,                J1233-5634
341448790,203.04827,-71.794056,14.243,                J1332-7147
72987984,189.27067,-44.322136,14.255,                J1237-4419
299007548,70.90671,0.034773,14.257,                J0443+0002
207171929,46.338407,-55.853658,14.261,                J0305-5551
75314085,138.78182,-46.639487,14.266,                J0915-4638
232025650,96.247995,-47.794158,14.267,                J0624-4747
67868078,185.67609,-56.603219,14.277,                J1222-5636
333289147,181.3541,-49.79517,14.277,                J1205-4947
237918271,56.622552,-62.769935,14.321,                J0346-6246
237918271,56.604512,-62.773124,14.321,                J0346-6246
18376490,71.028302,19.035349,14.325,                J0444+1902
418093187,145.873,-22.979613,14.329,                J0943-2258
238642175,122.58542,-50.262033,14.334,                J0810-5015
406776177,223.81772,-81.524029,14.337,                J1455-8131
238236508,119.92243,-50.599933,14.34,                J0759-5035
31281821,82.368324,-28.875585,14.345,                J0529-2852
31281821,82.355526,-28.874276,14.345,                J0529-2852
148862763,265.6929,-38.406956,14.347,                J1742-3824
144667802,84.768607,8.8056617,14.349,                J0539+0848
287664825,184.80517,-55.338893,14.353,                J1219-5520
158328237,163.07493,-38.205886,14.362,                J1052-3812
92878902,83.142035,-20.338715,14.373,                J0532-2020
341935294,122.24196,-54.348358,14.385,                J0808-5420
348555861,254.3392,-53.724773,14.404,                J1657-5343
348555861,254.3343569,-53.72579521,14.404,                J1657-5343
163190353,172.75424,-44.315071,14.407,   2MASS J11310120-4418543
94491270,241.99768,-35.9052,14.418,                J1607-3554
94491270,241.99774,-35.905337,14.418,                J1607-3554
94491270,241.99774,-35.905337,14.418,                J1607-3554
94491270,241.99768,-35.9052,14.418,                J1607-3554
266842406,175.57099,-57.134089,14.421,                J1142-5708
365997088,276.3419,-62.630572,14.429,                J1825-6237
229142539,26.607221,-52.359713,14.429,                J0146-5221
292181908,106.52975,3.1999162,14.436,                J0706+0311
7868160,234.25443,-33.382228,14.443,   2MASS J15370109-3322555
212044820,248.59695,-32.018788,14.443,                J1634-3201
436718594,140.65001,-59.290926,14.45,                J0922-5917
447437532,157.16369,-49.326001,14.466,                J1028-4919
123195366,118.95383,-4.2946178,14.468,                J0755-0417
355373774,131.08298,-61.97836,14.468,                J0844-6158
45460236,130.44927,-57.758726,14.469,                J0841-5745
365008786,164.52272,6.5629592,14.47,                   G 45-23
311403358,35.990751,-45.537622,14.471,                J0223-4532
95251362,90.607969,-13.944442,14.484,                J0602-1356
167815117,105.16878,-62.061588,14.486,                J0700-6203
326160197,188.07136,-68.933958,14.495,   2MASS J12321772-6856005
101017638,56.22492,-45.2553,14.497,                J0344-4515
347912977,215.32683,-16.305937,14.505,   2MASS J14211873-1618201
338029510,197.97407,-67.009362,14.512,                J1311-6700
182903001,282.11385,-46.812187,14.513,                J1848-4648
241626984,207.66782,-52.292982,14.518,                J1350-5217
81782596,167.98809,-53.282444,14.523,                J1111-5316
468162154,170.28581,-65.56958,14.529,                J1121-6534
242391843,213.44201,-43.300373,14.534,                J1413-4318
359892714,185.70198,-74.172381,14.548,                J1222-7410
219219101,61.86642,-50.731533,14.558,                J0407-5043
255236579,239.27072,-47.739379,14.582,                J1557-4744
340221485,201.14608,-70.340681,14.59,                J1324-7020
399617462,72.267451,8.9812568,14.604,                J0449+0858
67988542,242.36224,-25.652376,14.608,                J1609-2539
25208210,143.47363,-30.286812,14.628,                J0933-3017
411782991,78.720861,12.888458,14.632,                J0514+1253
269408869,119.37368,-53.800196,14.639,                J0757-5348
39578209,89.518474,-1.9377959,14.654,                J0558-0156
309403283,124.85876,-64.240515,14.671,                J0819-6414
235226703,102.76318,9.9434225,14.674,                J0651+0956
175534222,46.065468,-39.320261,14.68,                J0304-3919
314899629,202.77584,-60.799275,14.683,                J1331-6047
333703402,49.472986,15.957558,14.684,                J0317+1557
410981161,178.0494,-70.698869,14.685,                J1152-7041
42992313,97.12693,-0.44771231,14.691,                J0628-0026
331905818,215.0421,-50.066106,14.702,                J1420-5003
206623351,23.692514,-57.13247,14.728,                J0134-5707
142387735,181.7951374,-32.51502563,14.742,                    TWA 31
23684878,237.30908,-24.407983,14.742,                J1549-2424
52256020,20.79807482,-69.36066722,14.748,                J0123-6921
293528475,359.14377,-76.127984,14.751,                J2356-7607
148261123,229.89534,-38.539308,14.767,                J1519-3832
18682511,72.707751,18.14104,14.769,                J0450+1808
366011855,221.84634,-50.712133,14.782,                J1447-5042
247439284,85.569703,15.662081,14.791,                J0542+1539
167119957,96.008962,-69.803035,14.792,                J0624-6948
365323304,272.30781,-53.03844,14.792,                J1809-5302
308266061,51.906082,-37.944787,14.796,                J0327-3756
220595367,16.606764,-52.81823,14.805,                J0106-5249
457192971,71.753223,3.5280285,14.812,                J0447+0331
95468062,243.15685,-32.168481,14.827,                J1612-3210
370825476,145.15228,-67.754575,14.841,                J0940-6745
179234597,79.454249,-66.581059,14.847,   2MASS J05174895-6634525
41168549,91.358944,-65.998044,14.852,                J0605-6559
21717652,87.900793,-39.416965,14.855,                J0551-3925
93779101,240.72892,-35.623716,14.858,                J1602-3537
280865190,101.12681,-78.336046,14.86,                J0644-7820
250568884,94.768192,-3.6754877,14.862,                J0619-0340
293778411,98.407774,-47.845423,14.878,                J0633-4750
207085050,23.015858,-53.51071,14.882,                J0132-5330
54665461,232.52349,-33.293699,14.894,                J1530-3317
257605749,62.887499,-40.740186,14.9,                J0411-4044
257605749,62.887499,-40.740186,14.9,                J0411-4044
257605749,62.888186,-40.739605,14.9,                J0411-4044
257605749,62.888186,-40.739605,14.9,                J0411-4044
256127128,199.51505,-59.276877,14.907,                J1318-5916
350481741,85.997251,-54.696082,14.912,                J0543-5441
178866765,194.91913,-40.986979,14.923,                J1259-4059
24403505,79.471127,-11.355675,14.934,                J0517-1121
403770379,220.83212,-62.79304,14.937,                J1443-6247
95080732,250.52748,-32.958741,14.958,                J1642-3257
317350326,63.371019,-84.140724,14.973,                J0413-8408
449312342,80.074842,5.1976623,14.974,   2MASS J05201794+0511521
368499910,220.18604,-48.640386,14.992,                J1440-4838
119286519,96.428752,-35.98987,14.993,                J0625-3559
245232133,199.13067,-50.027019,15.01,                J1316-5001
122397233,227.72104,-39.049936,15.034,                J1510-3902
18143643,136.67503,-35.805712,15.036,                J0906-3548
241683370,208.07936,-51.399467,15.049,                J1352-5123
140305443,126.9017,-51.881296,15.051,                J0827-5152
18585019,72.093918,20.861876,15.053,   2MASS J04482244+2051433
406449066,31.067567,-7.7541872,15.069,                J0204-0745
254406143,235.16996,-44.717883,15.072,                J1540-4443
405514195,190.36814,-58.571051,15.073,                J1241-5834
178241888,58.981499,-21.324192,15.077,                J0355-2119
363798493,250.33889,-71.045816,15.087,                J1641-7102
435936714,83.509368,6.3363568,15.139,                J0534+0620
241728550,208.7547,-52.691709,15.147,                J1355-5241
301406232,53.057264,-3.6615295,15.147,                J0332-0339
231737433,82.096979,-52.306921,15.152,                J0528-5218
38905773,69.184193,-60.016954,15.159,                J0436-6001
382246151,81.998093,-54.561687,15.182,                J0527-5433
158948255,218.35392,-37.563515,15.19,                J1433-3733
436614170,71.812753,17.330305,15.191,                J0447+1719
255246336,239.32854,-44.515835,15.196,                J1557-4430
314624925,184.69847,-66.362181,15.202,                J1218-6621
28820910,247.49745,-36.515358,15.21,                J1629-3630
202137752,101.52418,10.260545,15.244,                J0646+1015
241677723,208.09996,-49.115468,15.247,                J1352-4906
389926863,160.27428,-65.686356,15.251,                J1041-6541
378684460,180.61708,-64.152735,15.253,                J1202-6409
232051378,97.347833,-43.823087,15.253,                J0629-4349
334417833,225.22066,-45.701909,15.273,                J1500-4542
261987584,193.66346,-58.304883,15.275,                J1254-5818
149351776,84.013902,-65.921786,15.281,                J0536-6555
448590406,174.96308,-31.989305,15.284,                    TWA 26
435801086,193.0604,-61.987875,15.303,                J1252-6159
415241228,189.1823,-63.182517,15.306,                J1236-6310
309898261,249.47004,-73.809058,15.315,                J1637-7348
105649804,156.16577,-41.17058,15.316,                J1024-4110
293701492,77.214947,14.253054,15.324,                J0508+1415
356204717,133.45923,-65.152379,15.325,                J0853-6509
304988616,289.5754,-50.039347,15.325,                J1918-5002
412160403,80.194314,15.625662,15.338,                J0520+1537
37389732,92.220149,-27.899542,15.345,                J0608-2753
399062279,163.03774,-68.311693,15.347,                J1052-6818
366577296,127.983,10.427528,15.371,   2MASS J08315598+1025417
271106312,186.39582,-57.786654,15.391,                J1225-5747
17100156,64.236062,20.876569,15.413,   2MASS J04165650+2052363
275133493,142.86709,5.4720093,15.441,   2MASS J09312823+0528223
276293815,228.11458,-38.632327,15.447,                J1512-3837
443749415,79.785397,7.4247213,15.453,                J0519+0725
273904501,189.1321,-56.6376,15.473,                J1236-5638
373554228,79.859119,9.1650938,15.474,                J0519+0909
253508605,197.21902,-55.850431,15.485,                J1308-5551
450798369,187.08014,-63.015181,15.486,                J1228-6300
167670065,216.366594,-36.839722,15.497,                J1425-3650
259928422,41.974463,-68.135087,15.499,                J0247-6808
311331812,185.53298,-63.514964,15.501,                J1222-6330
90420323,276.69502,-46.040135,15.514,                J1826-4602
45193132,130.14869,-57.899666,15.536,                J0840-5753
254917691,237.75442,-45.563269,15.551,                J1551-4533
115243030,6.1927453,-40.892772,15.552,                J0024-4053
445744773,147.12277,-52.033207,15.553,                J0948-5201
75648725,225.87884,-33.687378,15.564,                J1503-3341
158668763,165.06045,-37.475528,15.567,                J1100-3728
242960146,58.834776,14.658136,15.581,    2MASSI J0355201+143929
303399455,159.50721,-51.107746,15.596,                J1038-5106
302614416,82.482093,15.719993,15.598,                J0529+1543
7780388,66.739808,-39.779329,15.599,                J0426-3946
106084656,157.89014,-36.218293,15.6,                J1031-3613
231339196,97.024312,-32.703879,15.609,                J0628-3242
405813282,192.19442,-57.793688,15.615,                J1248-5747
373140842,69.115764,11.856684,15.624,   2MASS J04362767+1151243
118395344,272.64885,-55.229168,15.626,                J1810-5513
128843747,300.69839,-43.669512,15.641,                J2002-4340
24721262,81.34495,-7.4615999,15.655,                J0525-0727
431591891,50.471357,-73.92684,15.662,                J0321-7355
102076870,181.8891015,-39.54843674,15.662,                  TWA 27 A
10938404,55.417734,-2.5621406,15.672,                J0341-0233
293696773,77.06455,15.377222,15.676,                J0508+1522
207242047,50.643452,-57.927287,15.681,                J0322-5755
67755497,242.07948,-24.10746,15.684,                J1608-2406
365748368,81.866927,6.445367,15.693,                J0527+0626
389053345,62.811403,15.086267,15.703,                J0411+1505
302614990,82.497214,15.220728,15.735,                J0529+1513
287964344,131.90649,-72.019237,15.758,                J0847-7201
291633913,111.8573,-53.34229,15.802,                J0727-5320
219215209,93.346807,-49.0051,15.803,                J0613-4900
455279224,146.93612,2.4084387,15.804,   2MASS J09474477+0224327
419583815,191.27945,-58.927065,15.811,                J1245-5855
285000868,82.475397,7.5420739,15.821,                J0529+0732
100778512,88.404455,-31.820022,15.825,                J0553-3149
268183938,116.15767,-48.918146,15.85,                J0744-4855
68652865,73.996126,21.666666,15.859,   2MASS J04555897+2140007
260304085,94.550911,-56.766425,15.891,                J0618-5645
284343957,106.65609,-49.723238,15.891,                J0706-4943
147130990,321.85875,-42.255,15.898,                 V* AU Mic
200851813,53.662234,-49.963987,15.918,                J0334-4957
7789858,233.97948,-33.140252,15.938,                J1535-3308
49178529,165.54097,-34.509869,15.939,                    TWA 28
135506567,187.84121,-36.017084,15.946,                J1231-3601
413112425,204.75292,-56.224194,15.948,                J1339-5613
17513662,66.971617,20.981341,15.99,                J0427+2058
269201061,80.914788,4.9917986,15.999,                J0523+0459
382435992,117.19744,-65.245294,16,                J0748-6514
342967337,126.02486,-55.367519,16.011,                J0824-5522
303676760,75.556378,14.710118,16.021,   2MASS J05021345+1442367
464897118,160.02392,-63.044189,16.031,                J1040-6302
436580100,71.305168,14.723978,16.045,                J0445+1443
1198988,71.428559,-33.805762,16.046,                J0445-3348
436585160,71.432614,12.775346,16.075,                J0445+1246
60406776,96.092143,-19.185131,16.093,                J0624-1911
271173708,211.20803,-35.418254,16.094,                J1404-3525
142851561,50.258168,-35.356097,16.134,                J0321-3521
440880146,224.71432,-26.529186,16.138,                J1458-2631
33819781,145.63919,-43.591363,16.173,                J0942-4335
279516277,105.99733,-55.099589,16.178,                J0703-5505
219953459,305.36727,-58.028198,16.193,                J2021-5801
164719501,25.576984,-22.056711,16.194,                J0142-2203
348844681,105.84938,-61.167565,16.206,                J0703-6110
390959583,161.17948,-63.240612,16.227,                J1044-6314
334211618,182.73538,-53.36659,16.228,                J1210-5321
301082924,68.457771,-42.211377,16.23,                J0433-4212
302721975,135.02776,-67.851774,16.235,                J0900-6751
343995839,277.37453,-77.44557,16.276,                J1829-7726
405912777,192.71763,-57.284743,16.292,                J1250-5717
167808464,104.58438,-63.19295,16.306,                J0658-6311
121979152,226.65393,-38.995959,16.332,                J1506-3859
432700001,74.560495,17.554761,16.334,                J0458+1733
291991626,248.49902,-41.369496,16.335,                J1633-4122
121981993,226.5714,-37.426717,16.361,                J1506-3725
241865167,217.54367,-36.69484,16.37,                J1430-3641
59128292,74.885968,13.081826,16.38,                J0459+1304
56813848,183.26234,-4.5456318,16.433,   2MASS J12130336-0432437
199966001,86.021151,1.4612342,16.439,                J0544+0127
351919907,280.97248,-80.629421,16.457,                J1843-8037
26704081,248.72864,-53.580135,16.469,                  LHS 3216
450731397,186.80786,-65.098678,16.472,                J1227-6505
436583779,71.388158,15.050626,16.501,                J0445+1503
273156030,188.52429,-58.463803,16.519,   2MASS J12340590-5827495
173556539,234.51471,-37.414998,16.534,                J1538-3724
408437519,161.4839,-21.510686,16.549,                J1045-2130
153836724,67.647346,-46.672544,16.6,                J0430-4640
440859812,224.15704,-28.167137,16.697,                 LP 914-54
49810149,244.47176,-21.398946,16.702,                J1617-2123
7652166,64.982253,-40.42622,16.736,   2MASS J04195568-4025344
96542126,264.99153,-53.36215,16.79,   2MASS J17395796-5321414
162407160,190.62776,-49.873553,16.807,                J1242-4952
294575879,169.07346,-66.438713,16.811,                J1116-6626
167439141,100.0773,-70.865575,16.905,                J0640-7051
312093689,181.67803,-65.900083,16.919,                J1206-6554
94634649,177.7309,-50.545922,16.955,   2MASS J11505548-5032451
139411774,80.200364,-20.704113,16.967,                J0520-2042
169416954,77.069173,-14.230435,17.019,                J0508-1413
360329368,262.43615,-55.799332,17.032,                J1729-5547
33166540,89.075327,-28.367782,17.047,                J0556-2822
452784918,68.486279,5.6232369,17.067,                J0433+0537
296736220,142.1647,-16.053439,17.072,    2MASSW J0928397-160312
280854448,173.46503,-68.075993,17.111,                J1133-6804
325968156,303.4649138,-28.10089486,17.124,                J2013-2806
157313158,105.75946,-41.872967,17.18,                J0703-4152
369620680,192.30932,-61.874358,17.185,                J1249-6152
455380095,223.26548,-46.328779,17.27,                J1453-4619
129476941,304.79099,-44.07583,17.287,                J2019-4404
140510862,66.840162,-77.31769,17.306,                J0427-7719
358991384,139.73456,-61.02187,17.306,   2MASS J09185636-6101191
454149222,65.290921,6.1036175,17.338,                J0421+0606
449351034,191.3087372,-44.48557425,17.371,                    TWA 29
418461487,204.2229,-80.035153,17.392,                J1336-8002
220437348,73.838009,-54.771033,17.458,                J0455-5446
328591089,190.57149,-71.639,17.467,                  LHS 2608
111638115,110.96921,-33.161954,17.493,                J0723-3309
93027197,84.08325,-19.344357,17.518,                J0536-1920
182303759,15.321439,-72.847015,17.541,                J0101-7250
245947643,70.438589,14.899407,17.586,                J0441+1453
198079612,64.239834,-58.684556,17.604,                J0416-5841
11311177,145.63487,-25.860439,17.61,                J0942-2551
461840741,79.869982,-45.110579,17.659,                J0519-4506
220768506,239.19731,-20.468861,17.74,                J1556-2028
80316008,8.233439605,-44.08533765,17.754,                J0032-4405
113277027,208.96661,-43.11736,17.791,                J1355-4307
389859343,88.848888,-44.960183,17.826,                J0555-4457
54179668,231.22474,-33.159178,17.831,                J1524-3309
89942983,127.4992,-50.659051,17.878,   2MASS J08300078-5039461
397367343,177.67857,-29.246926,17.953,                J1150-2914
