tic,name,ra,dec,tmag,ctl,sector,prob 
322698434,5332613291464347392,176.216977692624,-64.648605646234,10.511,-1,-1,0.9910859585239746 
320851671,5332645555260538240,174.98429836957902,-64.750124774011,13.555,-1,-1,0.8339304703740967 
320851615,5332645589620288640,174.98487814812097,-64.740051083863,13.187,-1,-1,0.8319525852596608 
324389412,5332736161881680384,176.874458800978,-64.11095030449418,12.945,-1,-1,0.39785991319065483 
321657875,5332820274515648512,175.34569500218697,-63.5831375298689,9.019,-1,-1,1.1000106670025962e-17 
304670050,5332947920976420352,178.18588086199696,-63.67418402977151,12.165,-1,-1,0.8531383820806523 
305113988,5333049831954617728,178.365640406199,-63.470245430218384,13.653,-1,-1,0.6884961452400673 
323478101,5333128515745967616,176.49153891550299,-63.87945583574149,12.033,-1,-1,0.8299985640248856 
323773769,5333169609995989888,176.718702452155,-63.340092307385106,11.474,-1,-1,0.9858886090638374 
324278555,5333264885210739840,176.871329837686,-63.2152925378249,11.874,-1,-1,0.8082567527447555 
322082532,5333382258081420160,175.750309749016,-62.11257483521109,13.102,-1,-1,0.844189136517484 
316367014,5333710500969337216,171.86234296490608,-63.618611624099906,7.929,-1,-1,8.563609468061768e-292 
468199207,5333797396750702336,170.321672772868,-63.091376326611886,12.496,-1,-1,0.21206623479454756 
317051269,5333858797597248128,172.267531256039,-62.75326395797129,13.151,-1,-1,0.8359098985573644 
290794924,5333974693000397952,173.94500428775402,-63.0198664246009,3.133,-1,-1,2.068044338879108e-83 
321170838,5334136458661121280,175.115747661584,-62.026039106456395,10.445,-1,-1,0.7864724484894221 
320243220,5334155489629760640,174.692363458675,-61.80233454082289,11.874,-1,-1,0.3671295083533361 
317530127,5334269362124149760,172.62883006079898,-62.1688257894839,8.297,-1,-1,0.3613820365608507 
316657304,5334286228434991232,172.074354797395,-62.0631860612864,8.693,-1,-1,0.21929419744436993 
307698092,5334560114261626240,179.99834446709698,-62.7457984165291,9.953,-1,-1,0.00035956355929101213 
306548914,5334660925730151424,179.41647023516296,-62.4487689200265,5.736,-1,-1,0.1427622639637932 
305746628,5334680613863027200,178.86990783471902,-62.196452090574894,7.453,-1,-1,0.8171472607227602 
306546843,5334681571583520512,179.38958996741903,-62.24293599563249,11.481,-1,-1,0.9509042033875075 
306422672,5334717344428210432,179.237902000121,-61.8470247845984,12.689,-1,-1,0.8433963633078723 
324830642,5334979333081018112,177.11392215824097,-61.2592013585622,11.038,-1,-1,0.922188808398854 
321456133,5335041459836099072,175.46269019086003,-60.83460990697638,13.238,-1,-1,0.5709977672522681 
307889317,5335087948554484352,179.957453613291,-61.6068741573413,10.429,-1,-1,0.884163945148242 
307265174,5335078224747810048,179.774174207485,-61.84463161651342,13.38,-1,-1,0.8480099758661277 
306979069,5335090216297084416,179.633053540974,-61.61738716598311,12.625,-1,-1,0.6290152437341473 
307257778,5335220267909593216,179.941698508362,-61.02037838279962,10.228,-1,-1,0.9669744011712963 
268894000,5335541256544345344,177.492139492813,-59.800830566133,8.997,-1,-1,0.7792010253145096 
290674357,5335755730084266624,174.093041143736,-60.88738735686539,12.114,-1,-1,0.8562853459403665 
317389444,5335978278114433792,172.44603747771097,-60.357039369218704,13.607,-1,-1,0.3610701271384269 
451984338,5336106091979298560,173.32934758648202,-59.806130803200496,13.426,-1,-1,0.7675124551934923 
451557694,5336159388291513984,171.745158593979,-59.5799155180791,13.039,-1,-1,0.7878344277202082 
452350726,5336418941735368576,174.24804457244701,-59.124296197458904,13.492,-1,-1,0.8680903295196654 
452345586,5336466353837764736,174.24404460715698,-58.37703780945009,12.632,-1,-1,0.7785198781213835 
451994763,5336664854376526976,173.34243252039403,-58.37795146589539,13.062,-1,-1,0.8801254039970562 
451949522,5336687737963799680,173.034480743792,-58.055595547908084,8.87,-1,-1,0.8143088027407007 
451733821,5336698526922390912,172.49087501121898,-58.3776590145947,11.295,-1,-1,0.7081071411862493 
467591964,5336836996648285440,168.82568139856798,-62.9407103381983,12.878,-1,-1,0.30280992849036975 
467991066,5336913343986807040,169.95714659363998,-62.4338937612292,13.551,-1,-1,0.8091285736210616 
467304366,5336894068175168000,168.21926749802097,-62.3071364124653,11.766,-1,-1,0.5645863217499167 
467671758,5337415919561896192,169.211772190179,-61.0855417939569,8.635,-1,-1,0.9808031398559128 
466285067,5337908195832235520,165.533229940773,-61.46042601623778,12.683,-1,-1,0.7964431794728324 
466285092,5337908195875277184,165.52983761038706,-61.45849726536451,8.672,-1,-1,0.9974345619550441 
466069844,5337925684983969152,165.07869135657302,-61.300562192444595,9.523,-1,-1,0.9351165736822564 
466143351,5337924654191568640,165.159803260724,-61.330219340636994,13.569,-1,-1,0.8263318702123991 
465947361,5337965714083680000,164.765763856469,-61.36159367620142,13.343,-1,-1,0.7834295898142738 
465946908,5337971005484303488,164.810307331084,-61.32044549553861,8.742,-1,-1,0.9836931288313348 
465946911,5337971005484302592,164.80814205669202,-61.320721919896215,6.258,-1,-1,0.9972140416061195 
465539849,5338229111491507072,163.495828266286,-60.45190071843609,10.763,-1,-1,1.8945809839351633e-19 
459840304,5338341369096585728,163.75688522928706,-59.960064033048,13.368,-1,-1,0.8197549836193185 
459815566,5338811646495464576,163.47841196932606,-59.0776455891897,12.08,-1,-1,0.5839005728979928 
450711878,5339106732288098048,169.31033775819802,-59.7696941256051,6.908,-1,-1,0.7441711672414278 
451290770,5339168201843657088,171.105513995724,-59.388699796200605,13.012,-1,-1,0.27039322297667584 
450816915,5340015375532087808,169.71957310053304,-56.9636609131834,11.797,-1,-1,0.31474969879448605 
450029329,5340133950994120832,168.26778421561997,-56.13452212422741,12.084,-1,-1,3.062649740513601e-59 
306257886,5340791592061906048,166.63673317714395,-56.597961281227605,11.581,-1,-1,0.9205273009909966 
305129667,5341151755154406784,165.572041261176,-55.485304718734994,12.287,-1,-1,0.8498963288535462 
376010642,5341470132513014272,179.11038041632406,-58.82137960495599,8.068,-1,-1,0.9658202257802895 
268794834,5341614168525487744,177.12128135894497,-58.7827856075382,12.452,-1,-1,0.8932747227499692 
268902533,5341696666252037376,177.47316471612206,-58.727952626950206,13.192,-1,-1,0.8459663800178922 
268029494,5341811045495214208,176.53292444755402,-57.77159236877638,11.36,-1,-1,0.9552127833589759 
267845661,5341813867326388224,176.427986222398,-57.657981932205615,10.35,-1,-1,0.8518794106831112 
398469301,5341835994999731584,179.84881283869504,-58.711258573760205,12.727,-1,-1,0.8368760174687849 
376008569,5341856262911551872,178.97379715513304,-58.46067620051218,11.407,-1,-1,0.9770559239367739 
301219220,5341921344586461440,178.26893589801003,-58.25351798632848,7.691,-1,-1,0.25112674188663253 
301432612,5341919587915807616,178.51963113041805,-58.044738319882896,12.546,-1,-1,0.8676059583902253 
301010054,5341935191561820032,177.98046059976699,-57.94310773235059,12.946,-1,-1,0.8573145614735954 
301009442,5341937459304579968,177.947935564494,-57.8255505620372,11.228,-1,-1,0.9135646906337986 
375627897,5342085785963213184,178.69124719077297,-57.10644563581371,11.232,-1,-1,0.9460904475925724 
268988118,5342140490962678272,177.30285504044295,-57.6915467455944,6.902,-1,-1,0.5551709571750775 
300804669,5342257726415267584,177.802546017906,-57.2198125622779,12.835,-1,-1,0.8266905235685119 
268665785,5342275627839946752,177.26116822137502,-57.00385471762699,12.974,-1,-1,0.867192829811693 
268539465,5342369292491441664,176.963449582506,-56.3663784787043,13.389,-1,-1,0.8662544526473616 
268251479,5342372419227246336,176.82357862224998,-56.23189559614191,13.479,-1,-1,0.8481207932509869 
452272325,5342485119174580864,174.01381132973802,-58.173288689528874,12.201,-1,-1,0.8403928340463598 
451615171,5342804389862675200,172.084405149879,-57.0656980681934,11.948,-1,-1,0.8652503670530455 
451922999,5342849298035172864,173.07117457914697,-56.8357975394678,13.387,-1,-1,0.8429321387254588 
265635598,5343043430558704384,174.57463582432905,-56.58409223797231,13.172,-1,-1,0.7893568560160829 
266732503,5343142558397185024,175.59655030430403,-55.901256371026705,12.252,-1,-1,0.8475814890034623 
398476730,5343524947923387520,179.84858962085298,-57.168025852205304,6.615,-1,-1,0.8570151762082564 
376375239,5343548243827108480,179.37827374235098,-56.92104491453449,12.563,-1,-1,0.8664960240622247 
301003551,5343617135104503808,178.02610224720502,-56.5126640837695,12.426,-1,-1,0.8562937528925596 
375838965,5343603288120259072,178.92883341329403,-56.62547499644012,10.099,-1,-1,0.9508643021319979 
301226902,5343610327564797952,178.285473759664,-56.7257324065296,11.557,-1,-1,0.7900315553193835 
375838884,5343603180734334592,178.934400764812,-56.6441785395504,10.614,-1,-1,0.851478606908112 
301226897,5343610331876174336,178.283059159434,-56.7272934061983,7.855,-1,-1,0.9684859879797902 
376212372,5343692279848232832,179.290720590487,-56.02325939139111,12.899,-1,-1,0.8812408700415656 
375843052,5343771547768311168,178.83385684245303,-55.61661964121911,12.491,-1,-1,0.8849603612210427 
268660469,5343836728185364096,177.12162286927898,-55.96682077546521,7.833,-1,-1,0.37404292150797475 
267637094,5343898988034171904,176.122355000156,-55.72612814628361,13.551,-1,-1,0.8739078400555043 
267713352,5343897441845868288,176.25172787485798,-55.798035284270384,13.378,-1,-1,0.8555591978819272 
300893770,5343959151931499008,177.819734413418,-55.42253387176309,11.811,-1,-1,0.8523151509637222 
398542825,5344237500170145536,179.841961284865,-54.674151923873,10.489,-1,-1,0.8533356588259966 
375568111,5344203861993131648,178.64811389147698,-54.732615149551094,8.61,-1,-1,0.8354054044798819 
398246849,5344276910791317120,179.621826033084,-54.21619916877759,13.198,-1,-1,0.8847844820876523 
375895280,5344333501282921216,178.93118205871494,-54.1807312428992,7.872,-1,-1,0.9392970577305798 
268133764,5344457574296329600,176.50974380031704,-54.284831140221684,12.206,-1,-1,0.9053276601626344 
268550619,5344474032612656000,177.11228880449403,-54.155151890520195,8.955,-1,-1,0.590457841730852 
268549134,5344477812183609728,176.88932881831502,-54.10780515233149,13.079,-1,-1,0.8326301649812936 
94464759,5344566219774749568,177.457447844918,-53.472449148425284,9.376,-1,-1,0.0 
94642874,5344549276127010432,177.73727818384899,-53.67647018782981,12.099,-1,-1,0.8534511377459908 
266719282,5344860820186969472,175.25074775966308,-54.548780450081,7.411,-1,-1,0.2380117442264135 
452166412,5344981869545542144,173.838102642701,-54.42898531659439,13.226,-1,-1,0.8246382452489411 
452166927,5344945860538454272,173.890149854671,-54.55434517467951,13.389,-1,-1,0.8707560640706445 
452294490,5344965819233212928,174.30209313891297,-54.5988153780405,10.558,-1,-1,0.8504262590248562 
452035938,5345011040956367104,173.272963177462,-54.324621686385406,7.391,-1,-1,0.8004381092775151 
451889703,5345053269083448320,172.892890435406,-54.018805573974,12.961,-1,-1,0.8554338498497572 
451519286,5345926521837097216,171.88303563830803,-56.199539874704605,11.423,-1,-1,0.8085921071208942 
450668966,5346073169177151232,169.418615576137,-56.3403159566176,10.532,-1,-1,0.37744021153768204 
450519321,5346134913651971328,169.024683076493,-55.9672758126822,13.588,-1,-1,0.7319020243406348 
450906043,5346198788401313536,170.05328537775802,-55.64223802606819,13.426,-1,-1,0.6824007708032879 
450637083,5346317363862381696,169.155752613764,-54.6298847590495,13.269,-1,-1,0.8044471195170404 
300397516,5346606569776062208,170.86934762032803,-53.891362496798806,8.658,-1,-1,0.3560292067292566 
450936311,5346631549304601856,170.126235126038,-54.74734349333271,12.71,-1,-1,0.4448549840049253 
82700207,5346839116473768448,169.684234984173,-53.609502927770706,12.772,-1,-1,0.8227703845441408 
82700207,5346839116473768192,169.684994328113,-53.60968392537729,12.772,-1,-1,0.7600410509579514 
80848883,5347351763762265472,166.309397218137,-53.815462410490994,11.911,-1,-1,0.7819891287407107 
81013880,5347766898132867456,166.479149298101,-53.138205870602505,12.742,-1,-1,0.36656068850514945 
80852046,5347823763502330496,166.27842204479302,-52.8789104521,8.393,-1,-1,0.25568909131018536 
91473716,5348153204675617152,171.01151067032302,-53.22321004033841,13.067,-1,-1,0.41252611333253425 
91474691,5348165127505382400,171.00788975048897,-52.84486364334861,13.305,-1,-1,0.7238718072072893 
92169450,5348178905744461696,172.431351273396,-53.233465028557895,12.5,-1,-1,0.85497642665173 
92169451,5348178905755293184,172.43345660581403,-53.2333242351461,11.014,-1,-1,0.9476692663856982 
91719664,5348255734131763072,171.37449754210698,-52.8659122600329,11.995,-1,-1,0.8468024103031495 
91474697,5348352388077011200,170.962574132878,-52.84210589724652,7.8,-1,-1,4.011123522376319e-34 
92331987,5348630323997265024,172.6221592610441,-52.111543478849896,9.197,-1,-1,0.7906394242013998 
91909726,5348815969664011008,171.84640428484403,-51.1089570680597,8.308,-1,-1,0.0 
91626107,5349013366357773184,171.17751638309304,-51.056890969694,9.963,-1,-1,0.2060373965690693 
83000185,5349130533067672192,170.38140543300003,-50.035344291316,12.318,-1,-1,0.25815392732614295 
81628273,5349470110360149760,167.78388267654896,-51.4386114115413,9.176,-1,-1,0.7446162931196637 
81171874,5350090166198219776,166.8938009657,-49.603029226501896,12.873,-1,-1,0.4328009206963859 
81696325,5350241791422315264,167.709525107559,-48.850023623255204,13.256,-1,-1,0.26229805261691347 
458267138,5350664386162637440,159.63293088818997,-58.802868167295884,13.577,-1,-1,0.28092423690597645 
459704082,5350989875979153280,163.309579100588,-57.84915684143749,8.413,-1,-1,0.3710507143642578 
458900391,5351163014693398784,161.193418843999,-57.5268088458311,8.401,-1,-1,0.08623331977051876 
464296022,5351759946414801280,155.831477591626,-57.59024828292038,9.496,-1,-1,0.6273132792331044 
457371693,5351938857571962496,157.136972906661,-56.4308145985803,12.575,-1,-1,0.46891139863774384 
458305620,5352164807220583936,159.58669351253,-55.8587024557135,12.781,-1,-1,0.7055809024152222 
458503538,5352153949543969536,160.31616547737704,-55.82163944959251,13.764,-1,-1,0.5619209933958219 
459878814,5352564136085048448,163.83645624733697,-56.911931916850705,11.191,-1,-1,0.23445773473531972 
459098981,5352984420098880768,161.925574624646,-55.1706500308072,11.103,-1,-1,0.534446982359945 
303327838,5353342379853132288,163.89642023214302,-54.178393748644886,11.387,-1,-1,0.5391083969232726 
458470683,5353687733902697088,160.06278986155294,-55.21900842353051,12.914,-1,-1,0.409933623673975 
458636999,5353849843148671744,160.69635715747398,-54.407687183628916,13.062,-1,-1,0.5037425212945118 
458161740,5353986320032576128,159.12191535599902,-54.29129551121069,10.084,-1,-1,0.6265974547405723 
457712046,5354022397758929664,158.104504360494,-54.27187471461221,13.659,-1,-1,0.694012886890136 
464498986,5355363252158226560,156.243978701108,-55.5307136890652,10.534,-1,-1,0.6611553333637648 
464150825,5355418914966103552,155.53682518591603,-55.3111082861979,13.244,-1,-1,0.6770649089992693 
464152511,5355439908766120192,155.57680336765497,-55.052024296506595,7.741,-1,-1,0.2281606852716777 
464530981,5355516599704195840,156.50405544663104,-54.441016744813595,12.625,-1,-1,0.5962193066404804 
463833243,5355639092165648000,154.940320787358,-54.71326557945639,13.387,-1,-1,0.7567659995625065 
462970984,5355946611814351104,152.612496282008,-55.322483940704295,9.529,-1,-1,0.07519955105345234 
462686632,5356354633714239232,151.72069624219003,-53.9133727893202,7.598,-1,-1,3.6172587940094285e-19 
259648079,5356713413789909632,153.311106653041,-52.51495931190072,8.738,-1,-1,0.9999842585184419 
447369160,5357258569709199616,157.22648052545,-52.74904423158829,12.287,-1,-1,0.8114930378814631 
446604183,5357471874959136384,156.22138899341496,-52.5516325992983,8.122,-1,-1,0.7288814723128503 
80307085,5359478311877376896,164.988427107355,-52.91161630149789,13.335,-1,-1,0.2615146450425934 
80302288,5359955053246566144,165.03403749282901,-51.8177943400867,6.033,-1,-1,0.23259933560993215 
120856811,5360285765724531200,164.28243803891903,-50.764961176031896,5.759,-1,-1,0.7055674300278689 
119869388,5360602699952774912,162.356386225979,-51.12322239555541,12.4,-1,-1,0.7267015497216401 
303497835,5360927708716965888,159.68894546297304,-50.362840156678104,13.021,-1,-1,0.8021961729908907 
120776072,5362093014940561792,164.122675151939,-48.332035513677305,7.678,-1,-1,0.7958373292016523 
80619621,5362182320202332288,165.81505679154102,-48.952284587399205,13.368,-1,-1,0.7693145566133955 
80618187,5362212384974012672,165.82202692425997,-48.585547108955,14.816,-1,-1,0.452645845603303 
120076096,5362735065313158272,162.627932692333,-49.134645906160294,9.495,-1,-1,5.6028732829109636e-08 
119717677,5362949882395956992,161.891786373673,-48.6694071347927,8.929,-1,-1,0.0 
120649629,5363226164753906304,163.82534754410602,-47.99256586475631,11.246,-1,-1,0.8542747739879483 
147534453,5363332684241346304,163.47401765721702,-47.15344197804159,12.377,-1,-1,0.7046559951930964 
294182575,5363956176055488384,159.31729407950104,-49.9267343007347,13.527,-1,-1,0.33639658231325625 
448110349,5363923976679760512,158.332587183213,-49.922131900849216,9.038,-1,-1,0.6448634262413168 
294181905,5363945726391113472,159.27561031152803,-50.22045530931579,11.26,-1,-1,0.7499070192972334 
447742508,5364724700323400704,157.669396225189,-48.1501737756785,13.24,-1,-1,0.7971845526608293 
146489087,5364840733158545792,158.960533609742,-47.0988457482847,7.621,-1,-1,0.7768725026680996 
332273378,5368305328664168704,179.593599671461,-53.9694296419702,13.116,-1,-1,0.8820305888478328 
400913139,5368378549268711552,178.631936003971,-53.409112784345304,11.501,-1,-1,0.9373743969036085 
332351556,5368481662840656512,179.66197456306904,-52.76875231749509,7.253,-1,-1,0.8404914422420934 
332067885,5368539249764061056,179.10193541044796,-52.7025532464432,12.668,-1,-1,0.8718842544155487 
273127131,5368511555814070144,178.99019116663504,-52.90029439070919,10.027,-1,-1,0.9954679515116588 
94459597,5368632811329281152,177.37902447993002,-52.724667233976604,13.433,-1,-1,0.8633028057390987 
93949866,5368668373660159360,176.436375146883,-52.69056191947939,7.747,-1,-1,0.7343184242076979 
94459006,5368641744861470720,177.40177651371,-52.5005157909641,8.879,-1,-1,0.5368597583545924 
93952051,5368703661111921792,176.53023583679203,-52.291633781946395,12.289,-1,-1,0.8757622041611248 
332469864,5368857695815548672,179.86465306015702,-52.5718052203393,13.41,-1,-1,0.8738940393349953 
400917660,5368942048975161600,178.56589932245097,-52.16376289317061,13.101,-1,-1,0.8635894121927055 
332467436,5369029700665232640,179.95109346988104,-51.618304971967795,12.583,-1,-1,0.9050589157610089 
332259435,5369050449640957184,179.46692592148602,-51.22423757714851,11.43,-1,-1,0.9187734053102072 
94249054,5369399239652293504,177.024989836148,-50.2342377033519,13.078,-1,-1,0.872072976955995 
94178495,5369414461016305408,176.85203389008998,-49.884213857088405,8.504,-1,-1,0.7895677486954212 
93005589,5369712428667317888,174.42075122866498,-51.678290895334996,13.316,-1,-1,0.8295787955285423 
92855391,5369766236018121088,174.002313518595,-50.990522044200404,11.599,-1,-1,0.9541765043965831 
93326464,5370222361543311744,175.160539052255,-49.50922689945661,7.717,-1,-1,0.770866710996225 
92851143,5370484869942940288,174.16712800578702,-48.89636927436089,12.646,-1,-1,0.8412631698688332 
93000168,5370431749786397952,174.525400860274,-49.1088478884029,12.664,-1,-1,0.49172598687915164 
93000166,5370431749781315200,174.52324970281398,-49.108127742094105,9.141,-1,-1,0.818602869584977 
93149790,5370410274949790976,174.69890256068402,-49.36262702719309,12.899,-1,-1,0.6429965355924251 
332466031,5370546648753987200,179.85005879276295,-51.001641459650784,12.674,-1,-1,0.8611492525418298 
400920829,5370630795754517888,178.661213385189,-50.640671250116704,12.549,-1,-1,0.6211748549491396 
332163041,5370602689487788672,179.33146426217095,-50.381368278490015,13.24,-1,-1,0.8553994351417458 
94562138,5370846609268608768,177.67222428026201,-50.114401069491606,11.643,-1,-1,0.34920401521306094 
94554742,5370885431469026560,177.52976541031103,-49.54323437975201,8.064,-1,-1,0.5440809451282254 
94555919,5371046509924301312,177.449591516156,-48.9589052411189,13.12,-1,-1,0.864139132309111 
332359571,5371147325701104384,179.769476126449,-49.0817938444378,12.179,-1,-1,0.25245911116225833 
400809318,5371389252615017216,178.342396040608,-48.8026275255315,13.339,-1,-1,0.6385149623166348 
389143188,5371394166057656448,178.15689070644902,-48.65247172036211,12.908,-1,-1,0.862039888676456 
93325137,5371763979924082304,175.23304453559194,-48.801507492594396,11.732,-1,-1,0.6900201203011654 
397268374,5372109535808320896,174.698876176297,-47.85127824680389,5.79,-1,-1,0.0 
163563652,5372171967454460288,174.29485952931702,-47.39221443437761,8.423,-1,-1,5.0589961297091163e-05 
61481487,5372253812349864704,176.14472380167902,-47.78382462862,12.694,-1,-1,0.7747562048909062 
92454108,5372845383971090048,172.94205846888,-50.4125651145564,12.69,-1,-1,0.8603802193246631 
82999434,5373160836422445952,170.41978349978905,-49.69753433186211,9.115,-1,-1,0.6661603540719625 
92242593,5373474540834610176,172.68030937873596,-48.5414987767976,11.707,-1,-1,0.27674774589808754 
92394063,5373523507761828096,172.811611785753,-48.4411538911272,11.989,-1,-1,0.697423962304395 
82255770,5374045019873733632,168.84485370581908,-48.5943260772901,12.347,-1,-1,0.8433489728213893 
162585282,5374520455570699904,170.31793587739094,-47.58959052411881,12.628,-1,-1,0.2167389938427364 
162143408,5375025440645600000,168.35897934777498,-45.3952286026719,10.742,-1,-1,0.813347119262123 
163190960,5375849833846952448,172.81854648077598,-44.76078500467629,13.336,-1,-1,0.7161933403714562 
162526296,5376286644903533568,170.10157787447707,-45.52842933442571,13.505,-1,-1,0.7229715101651814 
61707364,5377717079473213952,176.99324946222,-45.982961788427104,8.65,-1,-1,0.23975639529771337 
389254715,5377909459643206144,179.79431319212605,-45.8322595697501,6.401,-1,-1,0.804629801559618 
389253973,5378040370245563008,179.865782141425,-45.1720912629157,11.658,-1,-1,0.6418978267696126 
61941944,5378351119718990720,177.804545042943,-43.9330986116416,6.626,-1,-1,0.8358957785834324 
397273655,5379342192014469376,174.77750172712697,-43.595613505093006,8.891,-1,-1,0.7783504267530966 
389212577,5379699082317015424,179.64165098134796,-43.850526006295794,11.943,-1,-1,0.8744607817352336 
389212577,5379699086615161856,179.641732157838,-43.8500159865116,11.943,-1,-1,0.8398448150676064 
389212602,5379704893410824064,179.69498327408797,-43.8201387447795,13.395,-1,-1,0.5400298023925464 
389214568,5380267362327436544,179.80315636303803,-42.207175450669205,13.33,-1,-1,0.8063183629136628 
454048157,5380912706933430272,175.96099087633098,-41.6675410480498,13.685,-1,-1,0.2498951593207619 
181225222,5381055402928496512,174.68773538393495,-41.6977929949235,9.303,-1,-1,0.36147060393283104 
163152220,5382085473525847296,172.6126643220531,-44.033545095785996,13.388,-1,-1,0.7678150418449383 
162817256,5383080222310189824,171.420444522821,-42.1876911367114,13.159,-1,-1,0.7793459581766146 
162530707,5383032599712494080,170.145001277907,-42.267314087806604,12.782,-1,-1,0.8003755213197888 
152057417,5383315827036173696,169.435918867054,-41.695578027623405,9.237,-1,-1,0.4974925616498032 
152057161,5383289266958512384,169.30936189463802,-41.934357233371394,6.465,-1,-1,0.2287349331764301 
152481891,5383519545924588928,171.69922139741303,-41.25274014383051,11.999,-1,-1,0.8836735384167096 
152462443,5383497074655653376,171.54190418201898,-41.585650160726296,9.279,-1,-1,0.20139984028928792 
152484496,5383736287153736832,171.93617037602002,-39.8900534032533,10.824,-1,-1,0.7709876184951155 
152484504,5383924166203787648,171.86984014027402,-39.882656665552,9.716,-1,-1,0.9374785612202694 
152484511,5383924166203787904,171.872242518429,-39.8765371441574,7.261,-1,-1,0.7302988741010203 
181158879,5384606275726561792,174.24159139463504,-38.959552478552204,6.915,-1,-1,6.334436319357936e-108 
181153598,5385370642469355648,174.18238605295898,-38.65468853542001,10.249,-1,-1,0.33944332557848633 
181162466,5385851575727627776,174.416600506716,-37.7052496014734,11.198,-1,-1,0.9254398748510939 
181229199,5385908681609743744,174.87231351421298,-37.4314712743717,7.454,-1,-1,0.8728013936031955 
181229198,5385908677315465216,174.87342624232798,-37.4317506063336,7.546,-1,-1,0.6216787352968637 
71704392,5386385972741768576,166.44038285428002,-47.4423107684566,6.832,-1,-1,0.7976790183908964 
71824257,5386519185446728704,166.73580495916698,-46.7684049904122,13.596,-1,-1,0.7922724683809023 
178344145,5387680235364237184,164.296655437869,-44.809721732192195,7.039,-1,-1,0.4997632238206822 
178342208,5388261636496301056,164.38797070963903,-42.9821184352127,11.149,-1,-1,0.8994180769216286 
147622676,5388486280466017536,163.75396464912296,-42.25110620646271,6.138,-1,-1,0.543891739835461 
72008370,5388783904519911168,167.43215729772106,-43.3327468403821,7.323,-1,-1,0.6763258050938383 
147195504,5391005124166906240,162.18277615504,-43.422292792783004,8.48,-1,-1,0.3989272920938631 
158293963,5391561855007532672,162.89102867969,-41.786121034332396,8.311,-1,-1,0.649017444632932 
152176559,5396105586807802880,170.272491148374,-38.754652609846296,10.476,-1,-1,0.35391526479270785 
152026573,5396175264060222464,169.281428909408,-39.1642710204976,11.47,-1,-1,0.8884655038384353 
151766266,5396506255717225984,167.583667644914,-39.1929418691658,12.603,-1,-1,0.6127028913307713 
151830314,5396608132341086208,168.184077380251,-38.9052179888386,9.304,-1,-1,3.6455412822956463e-11 
151738485,5396863700075274880,167.45742088278098,-38.46907842120301,12.65,-1,-1,0.8077441121240535 
152479307,5397574190745629312,171.713560995549,-38.4154486906397,11.632,-1,-1,0.4331717453982667 
152395748,5397652084272244480,171.38768016126002,-37.7476225917964,3.68,-1,-1,0.7357742147450284 
152395748,5397652084272245248,171.38923695707305,-37.74685105990589,3.68,-1,-1,0.6582031854386269 
57650184,5398383671821851520,173.78206789216705,-35.4052991378131,10.743,-1,-1,0.0004000470854952051 
152231928,5398738710997664896,170.567331220612,-36.486209034697104,7.482,-1,-1,0.6994144859121824 
57209157,5398951810095241984,171.02662965662398,-35.2956073584154,13.548,-1,-1,0.21324089040869995 
57151431,5399220743767211264,170.322317379653,-34.780565544357295,9.791,-1,-1,0.517902643668068 
57151429,5399220743767211776,170.32138506635206,-34.7793838347404,9.795,-1,-1,0.8279785942893371 
57260250,5399589561198804864,171.12914436724103,-34.2862522790647,7.577,-1,-1,0.4597150093984519 
23558789,5402117437213506176,169.16408708583202,-34.951364384242,11.493,-1,-1,0.30460436718172074 
23558618,5402137267079484800,169.082301325629,-34.6678832382687,6.663,-1,-1,0.3316073997466295 
448929805,5797741860004653696,214.69640406086998,-71.54579287201821,13.152,-1,-1,0.300448206520373 
446849900,5798260142299370496,218.75876093172602,-70.43449150698859,12.408,-1,-1,0.5240273142697263 
448183890,5839760658930715776,208.61682353332995,-71.7271665410509,13.278,-1,-1,0.2150757168256409 
448028828,5839938985973262080,207.64146894496005,-71.8914277115518,13.541,-1,-1,0.5912093394861553 
343306699,5840804335975063936,206.282556162251,-70.92223517388173,13.174,-1,-1,0.5580975665700031 
343245877,5841149170330789120,205.86108375013697,-69.73713893848429,12.117,-1,-1,0.7236713979891115 
360625930,5841860932297535488,189.85220285748298,-72.7350207405662,11.68,-1,-1,0.7584552228358578 
334079614,5842190407832514432,192.99482539384104,-71.9134030942303,12.936,-1,-1,0.6486281457187482 
334475928,5842273970718856448,193.41508997256696,-71.27354807316871,7.079,-1,-1,0.0002017865282296819 
359997747,5842478750446006784,186.29583781141002,-72.45108365577379,10.707,-1,-1,0.5166790804986299 
359997243,5842473841306561408,186.21574352104201,-72.60394283519722,6.63,-1,-1,0.7748475525113123 
359697676,5842526858383628416,184.442729673804,-72.3739212069483,12.048,-1,-1,0.7884288436292874 
359581838,5842507750066978944,184.09877333659,-72.61456934620459,6.242,-1,-1,0.0001695408554331531 
359288962,5842689105069822464,182.61219095500198,-72.11260218501992,12.239,-1,-1,0.7709658365562031 
405040121,5842775554171002496,185.592593048627,-71.61784647263693,11.307,-1,-1,0.8154813608403559 
447993848,5842802835803988352,185.14106169552102,-71.58860135359731,11.836,-1,-1,0.7053942571207332 
286894888,5842857055472109184,186.82947838878997,-70.97257902704091,13.677,-1,-1,0.5337597028524955 
360263447,5842864992558549120,188.111532935185,-72.1264869036088,11.841,-1,-1,0.5019068765831068 
